(63, 16324, 0.25)
(63, 72, 0.0686243566496721)
(63, 73, 0.17320508075688776)
(63, 727, 0.2012461179749811)
(63, 221, 0.11180339887498948)
(63, 6762, 0.225)
(63, 238, 0.07537783614444091)
(63, 18040, 0.21213203435596426)
(64, 529, 0.0944911182523068)
(64, 4118, 0.11338934190276817)
(64, 3109, 0.10910894511799621)
(64, 1067, 0.1336306209562122)
(64, 15880, 0.24053511772118197)
(64, 56, 0.12857142857142856)
(64, 58, 0.07559289460184544)
(64, 6582, 0.1336306209562122)
(64, 70, 0.05976143046671968)
(64, 1609, 0.13887301496588272)
(64, 1098, 0.12371791482634839)
(64, 5709, 0.19639610121239318)
(64, 1892, 0.07715167498104596)
(64, 3164, 0.20059435495071948)
(64, 3707, 0.0944911182523068)
(64, 632, 0.10801234497346435)
(64, 154, 0.03450327796711771)
(64, 1983, 0.10910894511799621)
(64, 1398, 0.08451542547285167)
(64, 3289, 0.17008401285415226)
(64, 5347, 0.24053511772118197)
(64, 16614, 0.1889822365046136)
(64, 4049, 0.1889822365046136)
(64, 238, 0.05698028822981898)
(64, 981, 0.08451542547285167)
(64, 777, 0.1336306209562122)
(64, 10522, 0.1336306209562122)
(64, 1312, 0.1889822365046136)
(64, 292, 0.03307907078519828)
(64, 1835, 0.19639610121239318)
(64, 1332, 0.1336306209562122)
(64, 9869, 0.1336306209562122)
(64, 227, 0.08426648406178137)
(64, 4435, 0.10910894511799621)
(64, 7640, 0.1889822365046136)
(64, 863, 0.06299407883487121)
(64, 11638, 0.13093073414159545)
(64, 1990, 0.1336306209562122)
(64, 8068, 0.0944911182523068)
(64, 1945, 0.1889822365046136)
(64, 418, 0.086710996952412)
(64, 1969, 0.1889822365046136)
(64, 1970, 0.1889822365046136)
(64, 16910, 0.1889822365046136)
(64, 4853, 0.1336306209562122)
(64, 3536, 0.16035674514745465)
(64, 15315, 0.1336306209562122)
(64, 8149, 0.1336306209562122)
(64, 3057, 0.14675987714106858)
(64, 3411, 0.21602468994692867)
(64, 767, 0.1889822365046136)
(64, 511, 0.13228756555322954)
(65, 4118, 0.12792042981336627)
(65, 14359, 0.10660035817780522)
(65, 2082, 0.07537783614444091)
(65, 53, 0.06396021490668313)
(65, 58, 0.03553345272593508)
(65, 72, 0.05527176754480019)
(65, 2121, 0.10444659357341872)
(65, 4177, 0.1723280873710658)
(65, 2130, 0.13348476249438293)
(65, 4179, 0.11078234188139946)
(65, 84, 0.07385489458759964)
(65, 10327, 0.0861640436855329)
(65, 88, 0.09116846116771037)
(65, 2137, 0.1385804656311468)
(65, 97, 0.13568010505999364)
(65, 6249, 0.14770978917519928)
(65, 1046, 0.07537783614444091)
(65, 154, 0.15180729411149696)
(65, 156, 0.17056057308448835)
(65, 2206, 0.1492405014489273)
(65, 159, 0.1392621247645583)
(65, 163, 0.08278373543847156)
(65, 173, 0.22566773346211)
(65, 176, 0.06396021490668313)
(65, 2226, 0.047673129462279626)
(65, 182, 0.23966683414181408)
(65, 190, 0.21105794120443455)
(65, 191, 0.0762770071396474)
(65, 196, 0.10660035817780522)
(65, 198, 0.04045199174779453)
(65, 203, 0.19598237397554638)
(65, 207, 0.18330684275661563)
(65, 210, 0.12395013660192702)
(65, 1098, 0.08839599998785473)
(65, 220, 0.12814232144554955)
(65, 221, 0.22883102141894218)
(65, 222, 0.13499311277197729)
(65, 226, 0.14321788867443774)
(65, 227, 0.09140905301589133)
(65, 229, 0.16822503767175473)
(65, 230, 0.14673479641335557)
(65, 234, 0.15651711617424593)
(65, 237, 0.047673129462279626)
(65, 238, 0.038569460791993505)
(65, 253, 0.15075567228888181)
(65, 14599, 0.10660035817780522)
(65, 8479, 0.17056057308448835)
(65, 288, 0.019795189561622396)
(65, 289, 0.017407765595569783)
(65, 293, 0.08356716504931927)
(65, 2346, 0.18844459036110228)
(65, 300, 0.055048188256318034)
(65, 2361, 0.09847319278346618)
(65, 735, 0.05321811563901743)
(65, 316, 0.06446583712203043)
(65, 321, 0.05330017908890261)
(65, 324, 0.14301938838683886)
(65, 333, 0.08839599998785473)
(65, 4432, 0.18090680674665818)
(65, 4444, 0.09534625892455924)
(65, 352, 0.05330017908890261)
(65, 355, 0.040291148201269014)
(65, 359, 0.12060453783110546)
(65, 362, 0.06396021490668313)
(65, 366, 0.20254068053782992)
(65, 4468, 0.12309149097933272)
(65, 10616, 0.07537783614444091)
(65, 377, 0.0861640436855329)
(65, 378, 0.17094086468945693)
(65, 10625, 0.09045340337332909)
(65, 4488, 0.10660035817780522)
(65, 2463, 0.06154574548966636)
(65, 416, 0.10444659357341872)
(65, 418, 0.07336739820667777)
(65, 420, 0.11441551070947109)
(65, 422, 0.10660035817780522)
(65, 424, 0.09669875568304565)
(65, 432, 0.12814232144554955)
(65, 437, 0.07537783614444091)
(65, 439, 0.1492405014489273)
(65, 456, 0.05330017908890261)
(65, 1379, 0.06396021490668313)
(65, 466, 0.02752409412815902)
(65, 419, 0.06396021490668313)
(65, 472, 0.18278153875348274)
(65, 481, 0.05330017908890261)
(65, 486, 0.1709408646894569)
(65, 2535, 0.08581163303210332)
(65, 488, 0.1918806447200494)
(65, 490, 0.12060453783110546)
(65, 423, 0.10488088481701517)
(65, 498, 0.1814444210277018)
(65, 499, 0.12309149097933272)
(65, 2554, 0.08528028654224418)
(65, 511, 0.122590411904476)
(65, 512, 0.12081373926817926)
(65, 517, 0.06963106238227915)
(65, 525, 0.05785419118799026)
(65, 533, 0.15075567228888181)
(65, 534, 0.07462025072446365)
(65, 536, 0.16116459280507606)
(65, 537, 0.11078234188139946)
(65, 538, 0.057207755354735546)
(65, 2591, 0.17056057308448835)
(65, 2597, 0.17056057308448835)
(65, 562, 0.10826254763665605)
(65, 6724, 0.0861640436855329)
(65, 6726, 0.06154574548966636)
(65, 18529, 0.13568010505999364)
(65, 599, 0.10760551736979407)
(65, 618, 0.13483997249264842)
(65, 6792, 0.18090680674665818)
(65, 683, 0.11461397661875115)
(65, 689, 0.07462025072446365)
(65, 693, 0.0959403223600247)
(65, 703, 0.08058229640253803)
(65, 707, 0.041871789467931186)
(65, 708, 0.11078234188139946)
(65, 716, 0.08581163303210332)
(65, 733, 0.16713433009863854)
(65, 2783, 0.15075567228888181)
(65, 17139, 0.12792042981336627)
(65, 4229, 0.1918806447200494)
(65, 810, 0.17056057308448835)
(65, 854, 0.17056057308448835)
(65, 855, 0.09847319278346618)
(65, 856, 0.047673129462279626)
(65, 858, 0.14504813352456847)
(65, 859, 0.14770978917519928)
(65, 860, 0.0861640436855329)
(65, 863, 0.0923869770874312)
(65, 867, 0.18278153875348274)
(65, 868, 0.10285189544531602)
(65, 898, 0.135400640077266)
(65, 903, 0.08000946913656627)
(65, 920, 0.0762770071396474)
(65, 2983, 0.3077287274483318)
(65, 939, 0.07537783614444091)
