190,3958,1973,1298934000000
1029,3920,39,1183240800000
236,5942,526,1304599328916
647,59,1547,1254348000000
2065,701,4045,1277935200000
540,1061,4101,1170284400000
264,601,85,1193871600000
1003,3576,1023,1257030000000
101,1670,178,1293836400000
1974,13932,18,1222812000000
63,2783,73,1296514800000
1267,537,79,1304614025010
177,4952,1372,1170284400000
1052,1376,84,1293836400000
83,2305,1035,1199142000000
608,8573,24,1270072800000
922,237,33,1233442800000
2021,5268,493,1267398000000
1700,2854,192,1264978800000
405,6543,238,1288566000000
232,299,238,1185919200000
541,11434,88,1246399200000
1049,53,81,1291158000000
1661,691,4013,1270072800000
1883,17324,4605,1207000800000
1726,289,10686,1298934000000
1832,562,192,1270072800000
480,6158,14,1262300400000
697,4049,309,1177970400000
1623,190,127,1249077600000
1088,1041,7104,1241128800000
1662,12893,3970,1249077600000
1990,1952,352,1251756000000
1604,1583,345,1304671097054
238,4633,191,1246399200000
43,6623,103,1288566000000
979,1905,73,1207000800000
1112,8214,47,1280613600000
2021,7340,4855,1272664800000
1060,4074,73,1235862000000
396,1713,79,1262300400000
1879,12918,81,1270072800000
1573,487,494,1233442800000
1202,8140,4897,1220220000000
102,434,73,1280613600000
1765,311,2785,1296514800000
149,1775,73,1233442800000
837,780,44,1225494000000
1249,1531,195,1254348000000
62,70,833,1257030000000
916,299,167,1243807200000
544,6606,1249,1249077600000
337,1524,2927,1209592800000
1215,3993,192,1172703600000
196,298,210,1209592800000
1885,10618,84,1267398000000
2062,3749,127,1172703600000
1463,11352,9428,1291158000000
1423,3080,167,1204326000000
1679,3084,78,1259622000000
458,511,3697,1193871600000
1804,708,73,1193871600000
143,18408,1557,1199142000000
1029,11484,299,1183240800000
1243,159,8054,1257030000000
837,14560,33,1212271200000
2053,4286,1365,1209592800000
31,1028,187,1304596453832
13,55,130,1246399200000
1975,10002,127,1262300400000
172,485,187,1288566000000
994,1148,541,1275343200000
1287,518,89,1270072800000
49,13590,721,1264978800000
904,1979,102,1272664800000
919,8027,1995,1283292000000
1700,2894,829,1275343200000
1871,332,167,1177970400000
1723,24,9,1241128800000
1202,601,1680,1191189600000
2071,9387,24,1270072800000
747,5338,79,1272664800000
660,3503,364,1262300400000
737,3129,130,1217541600000
228,863,33,1167606000000
357,450,81,1254348000000
124,67,18,1209592800000
43,15785,105,1288566000000
1929,10663,311,1304678216926
1678,679,10454,1283292000000
1963,317,238,1246399200000
1277,359,73,1199142000000
1402,863,88,1277935200000
765,1520,5327,1172703600000
922,748,21,1217541600000
1214,1672,72,1280613600000
436,533,192,1275343200000
1599,805,2429,1280613600000
2021,11239,4449,1283292000000
1094,15172,127,1288566000000
777,889,24,1233442800000
1032,227,24,1130799600000
1380,1206,181,1277935200000
753,227,24,1272664800000
90,9417,98,1209592800000
455,3562,3244,1162335600000
906,3239,6133,1230764400000
58,89,766,1285884000000
317,707,1,1249077600000
297,1510,78,1270072800000
1712,9344,170,1196463600000
1092,2086,24,1243807200000
1342,11049,73,1225494000000
73,877,960,1212271200000
979,4883,352,1280613600000
1553,15299,30,1254348000000
955,9734,6357,1285884000000
812,10300,1,1241128800000
340,13017,311,1235862000000
217,4396,33,1235862000000
931,1364,386,1285884000000
1995,3057,526,1212271200000
1854,17125,318,1275343200000
1064,707,737,1293836400000
368,622,3111,1238536800000
1345,13999,8772,1246399200000
12,12918,79,1272664800000
378,285,352,1288566000000
888,234,170,1249077600000
439,6896,3552,1209592800000
1249,11132,5693,1251756000000
1461,687,169,1254348000000
63,470,185,1296514800000
1934,3554,2660,1291158000000
919,237,79,1283292000000
1702,1412,72,1262300400000
1472,2446,184,1180648800000
190,289,850,1235862000000
2029,233,5675,1214863200000
1882,3141,11523,1228086000000
1380,1154,79,1304682198711
751,3461,84,1230764400000
1585,1244,1355,1130799600000
1171,889,511,1304702087054
994,163,33,1267398000000
1777,1075,1754,1298934000000
921,425,49,1267398000000
516,1044,177,1291158000000
447,5709,67,1277935200000
1380,8479,73,1304682202937
59,1703,213,1214863200000
297,7675,935,1251756000000
1503,233,234,1293836400000
387,1935,3181,1230764400000
1336,1083,6369,1217541600000
1851,908,285,1293836400000
1965,16166,145,1293836400000
1030,5688,386,1262300400000
779,1013,18,1280613600000
616,204,81,1241128800000
447,7031,3593,1238536800000
264,1006,25,1193871600000
758,182,447,1288566000000
950,4165,848,1272664800000
1567,479,6155,1264978800000
1582,827,194,1191189600000
1486,969,81,1241128800000
1792,16532,543,1296514800000
562,1459,839,1293836400000
104,4087,693,1267398000000
1962,59,42,1172703600000
161,3543,1740,1283292000000
1579,1520,181,1136070000000
1273,225,81,1180648800000
40,5722,565,1217541600000
243,71,79,1209592800000
1679,4874,86,1264978800000
1931,227,192,1270072800000
1249,10848,182,1249077600000
1989,697,13,1272664800000
1233,535,8013,1172703600000
43,2498,39,1296514800000
1003,67,1032,1259622000000
421,241,24,1209592800000
440,6295,81,1196463600000
470,288,216,1288566000000
1632,15738,10175,1304671813069
340,868,75,1235862000000
812,10299,319,1230764400000
530,4709,1640,1296514800000
99,72,713,1246399200000
1934,10233,1316,1296514800000
159,7501,167,1251756000000
388,330,103,1204326000000
541,982,170,1193871600000
2021,15146,12303,1275343200000
43,7316,90,1285884000000
921,3011,181,1267398000000
1861,200,302,1183240800000
84,1360,617,1296514800000
101,816,169,1296514800000
405,322,3258,1296514800000
423,1018,1353,1175378400000
161,3553,1742,1283292000000
264,5524,81,1204326000000
1290,13710,8382,1241128800000
737,5153,130,1217541600000
73,877,969,1212271200000
387,331,103,1246399200000
1171,8834,238,1304702084594
1623,633,32,1157061600000
529,14954,387,1254348000000
1995,2738,227,1212271200000
62,187,56,1257030000000
403,461,216,1291158000000
737,1239,352,1225494000000
2027,18313,73,1296514800000
1730,3198,309,1214863200000
1570,234,73,1204326000000
236,4707,39,1280613600000
1349,735,195,1283292000000
1104,1098,18,1280613600000
1819,13579,185,1167606000000
454,7152,184,1288566000000
387,2905,49,1228086000000
1424,2850,747,1225494000000
685,198,2,1228086000000
1702,562,73,1270072800000
1283,3400,8304,1259622000000
2019,689,12273,1272664800000
753,9510,735,1272664800000
1676,1090,81,1201820400000
926,1297,600,1207000800000
1625,12867,90,1272664800000
1479,2621,178,1277935200000
1533,8991,9761,1180648800000
859,3503,238,1275343200000
753,12160,1035,1291158000000
31,880,19,1304596433477
1433,2391,79,1185919200000
753,2360,210,1272664800000
1909,292,11643,1220220000000
1465,2433,9474,1249077600000
580,9966,181,1214863200000
931,1549,378,1293836400000
454,18736,3669,1280613600000
1679,2154,1843,1262300400000
1723,3413,90,1241128800000
417,171,3376,1291158000000
16,5591,24,1280613600000
1899,378,4497,1188597600000
1380,3739,78,1304705491464
1249,928,1,1254348000000
273,5060,2479,1243807200000
1885,1994,59,1267398000000
1120,55,39,1225494000000
1026,5079,191,1222812000000
357,5054,1846,1283292000000
1929,863,192,1159653600000
1032,10394,865,1204326000000
1672,8676,13,1254348000000
1387,2143,617,1238536800000
152,680,1658,1291158000000
224,3436,181,1122847200000
297,858,79,1138748400000
1029,981,6812,1199142000000
608,96,130,1257030000000
1209,986,306,1214863200000
743,3117,216,1257030000000
922,3290,391,1220220000000
1917,2915,11691,1275343200000
1004,8215,6628,1264978800000
61,2075,179,1241128800000
253,802,2395,1291158000000
507,5246,3926,1212271200000
1200,6724,4356,1275343200000
1650,4821,181,1170284400000
1313,2151,5,1154383200000
981,2422,6489,1238536800000
1234,3501,8015,1249077600000
616,6127,79,1243807200000
1322,1216,619,1235862000000
1679,1048,81,1262300400000
1003,2606,1023,1257030000000
1855,3373,81,1191189600000
996,16839,306,1235862000000
1271,1415,3600,1188597600000
2077,1249,72,1304678612610
1672,1062,13,1257030000000
43,859,73,1291158000000
1975,10002,1159,1262300400000
919,5926,84,1293836400000
405,1032,167,1293836400000
1861,4272,343,1230764400000
1209,183,195,1209592800000
939,1188,178,1251756000000
283,1399,105,1264978800000
1557,6045,21,1204326000000
1114,533,389,1235862000000
997,1118,79,1151704800000
981,464,6486,1230764400000
470,686,206,1283292000000
1182,6759,7660,1241128800000
1277,6792,109,1204326000000
2021,7904,12287,1262300400000
1278,330,103,1280613600000
513,1633,757,1257030000000
414,3393,73,1272664800000
261,2186,2422,1283292000000
771,267,5381,1270072800000
753,3093,386,1272664800000
1947,1151,195,1251756000000
1929,2347,72,1133391600000
90,2436,98,1275343200000
1623,6570,78,1193871600000
1454,1707,79,1251756000000
297,733,79,1220220000000
1177,12034,7645,1243807200000
530,5045,187,1277935200000
919,173,73,1293836400000
1765,56,10903,1296514800000
658,58,74,1304604797331
625,1958,88,1293836400000
263,8743,2453,1246399200000
2099,18715,15,1259622000000
622,964,4505,1238536800000
1249,10520,130,1254348000000
645,4796,512,1238536800000
1151,4375,181,1277935200000
1585,11065,371,1146434400000
192,3999,1986,1291158000000
1832,526,836,1264978800000
916,11011,823,1243807200000
387,14363,526,1228086000000
699,7343,16,1251756000000
737,806,385,1246399200000
1700,126,69,1304934691392
1364,12123,3609,1283292000000
387,913,3174,1262300400000
1016,11811,81,1183240800000
567,14932,127,1214863200000
396,1711,61,1293836400000
433,1854,1358,1262300400000
1929,5553,81,1164927600000
1883,13443,10490,1162335600000
2017,1401,105,1304677216049
2071,8375,1554,1254348000000
704,300,49,1283292000000
1421,229,9183,1122847200000
659,16808,4726,1193871600000
692,9286,247,1272664800000
595,1710,386,1122847200000
548,1254,3706,1267398000000
488,868,2244,1249077600000
297,9541,216,1275343200000
387,251,640,1264978800000
1082,2083,1426,1201820400000
625,16358,160,1296514800000
753,7248,73,1272664800000
229,1510,78,1246399200000
1579,5925,9946,1175378400000
922,159,79,1228086000000
357,6034,81,1277935200000
488,1426,247,1251756000000
694,1794,4938,1141167600000
1679,3308,24,1293836400000
530,3068,130,1283292000000
43,172,79,1288566000000
1380,207,389,1259622000000
1791,701,3868,1162335600000
2019,180,25,1230764400000
1210,1895,17,1159653600000
170,726,191,1228086000000
357,14766,570,1254348000000
236,1518,185,1293836400000
1585,966,2726,1146434400000
1978,918,72,1272664800000
297,12358,181,1149112800000
697,5347,564,1285884000000
421,289,3038,1225494000000
1965,18660,24,1293836400000
1103,9869,74,1228086000000
66,98,908,1204326000000
1453,354,199,1280613600000
264,15258,90,1207000800000
1822,1645,181,1201820400000
1679,9242,177,1267398000000
737,2493,73,1217541600000
1298,1613,8397,1298934000000
2096,444,87,1283292000000
1861,9997,210,1212271200000
1623,1996,7286,1128117600000
63,11933,181,1298934000000
1792,3778,247,1251756000000
898,292,838,1214863200000
1656,203,389,1283292000000
1079,803,127,1188597600000
1907,17515,625,1296514800000
1679,1091,182,1243807200000
1792,3019,83,1257030000000
101,209,79,1296514800000
1900,10753,181,1230764400000
33,1109,87,1275343200000
964,2653,1249,1288566000000
190,3949,184,1235862000000
779,2027,25,1264978800000
1730,89,49,1222812000000
264,18038,14,1230764400000
562,8106,193,1293836400000
1982,1109,191,1246399200000
4,80,18,1191189600000
90,2183,201,1285884000000
125,227,73,1277935200000
520,72,73,1304693859513
1623,190,79,1162335600000
1185,7781,81,1298934000000
1215,3763,285,1172703600000
43,13011,309,1288566000000
40,11,86,1222812000000
396,2176,545,1277935200000
377,946,615,1162335600000
858,1401,2272,1246399200000
692,2523,4927,1267398000000
939,486,78,1257030000000
1990,1952,12101,1251756000000
336,5803,90,1257030000000
1210,1415,247,1151704800000
862,901,296,1275343200000
541,863,79,1214863200000
1191,1580,130,1167606000000
1353,4608,1373,1277935200000
1088,1041,206,1241128800000
1535,190,850,1241128800000
1177,9282,183,1222812000000
1463,14665,9457,1293836400000
340,302,130,1235862000000
1283,10677,8303,1264978800000
1907,16666,11629,1275343200000
1327,993,8578,1217541600000
1319,8054,81,1298934000000
994,11640,216,1291158000000
1861,15918,122,1204326000000
1934,14324,4679,1298934000000
916,479,6155,1243807200000
370,2614,73,1238536800000
1522,5310,181,1277935200000
1275,450,79,1249077600000
391,4242,176,1270072800000
1249,9791,102,1249077600000
1087,12218,79,1201820400000
699,1230,85,1180648800000
608,17238,695,1264978800000
1981,11910,84,1128117600000
544,16447,387,1212271200000
2030,22,67,1251756000000
470,790,24,1285884000000
771,331,5375,1280613600000
2069,288,12543,1217541600000
1253,289,208,1288566000000
1003,601,625,1214863200000
152,154,206,1275343200000
1038,6714,74,1233442800000
308,503,385,1257030000000
1929,9598,311,1133391600000
922,1463,230,1204326000000
9,1874,73,1193871600000
1914,625,83,1257030000000
47,333,182,1280613600000
1230,8234,545,1235862000000
581,157,352,1212271200000
905,546,39,1230764400000
1543,936,9793,1238536800000
171,913,167,1293836400000
1854,12441,7333,1270072800000
759,1941,5300,1275343200000
392,913,134,1285884000000
1754,3264,10829,1199142000000
358,2605,15,1243807200000
392,1971,130,1283292000000
1700,613,2336,1259622000000
529,6959,445,1193871600000
387,230,352,1235862000000
171,6389,167,1293836400000
747,1552,376,1283292000000
1463,14744,9425,1280613600000
159,187,24,1230764400000
224,10444,2205,1138748400000
439,276,3541,1212271200000
406,1178,3261,1220220000000
264,996,195,1193871600000
692,1242,2606,1275343200000
1929,2609,24,1146434400000
337,1524,2908,1209592800000
1205,13100,7824,1288566000000
447,15065,120,1235862000000
931,4946,376,1285884000000
1706,978,79,1230764400000
1621,4871,86,1128117600000
1994,620,84,1209592800000
1803,16767,405,1275343200000
616,1179,73,1267398000000
1277,4468,81,1225494000000
1454,1155,84,1246399200000
439,2921,2640,1177970400000
2030,389,130,1233442800000
357,432,81,1254348000000
541,683,134,1193871600000
1929,4073,134,1170284400000
608,10653,4429,1249077600000
715,1340,615,1230764400000
1432,81,389,1254348000000
1547,592,425,1212271200000
1989,18029,836,1272664800000
1694,14534,81,1209592800000
604,891,130,1154383200000
2016,5475,12219,1235862000000
143,2047,527,1212271200000
357,5924,275,1254348000000
1584,4382,1534,1285884000000
1665,2498,1735,1270072800000
1861,17943,352,1207000800000
747,5065,178,1175378400000
1074,441,16,1183240800000
812,5067,180,1270072800000
1757,1585,306,1283292000000
454,18736,565,1257030000000
1223,569,850,1230764400000
1286,13667,1080,1298934000000
62,190,842,1257030000000
295,1261,91,1167606000000
1664,11224,1252,1235862000000
1557,11208,47,1204326000000
862,1098,21,1259622000000
530,3742,432,1296514800000
1623,10196,81,1170284400000
1086,2639,79,1222812000000
645,13926,308,1238536800000
699,1520,4952,1217541600000
101,754,1220,1293836400000
919,11352,344,1293836400000
31,3441,513,1304596448138
544,1017,16,1272664800000
921,1103,79,1267398000000
1889,4784,73,1235862000000
697,18318,574,1172703600000
1625,5358,90,1267398000000
860,8930,194,1196463600000
236,1406,352,1298934000000
2003,5709,33,1217541600000
73,620,970,1214863200000
190,3967,1965,1291158000000
926,17823,309,1243807200000
747,2277,292,1293836400000
177,3792,1893,1157061600000
697,3868,826,1188597600000
747,16595,378,1214863200000
1977,154,33,1264978800000
1975,1943,5042,1222812000000
439,475,2511,1188597600000
1757,374,210,1283292000000
2099,748,13,1230764400000
921,5048,195,1267398000000
1327,2469,8588,1217541600000
454,10174,18,1280613600000
1171,15737,511,1304702087052
1316,67,8523,1222812000000
939,814,376,1267398000000
791,1073,30,1230764400000
1277,342,693,1193871600000
387,272,130,1288566000000
1965,10027,625,1275343200000
1679,2936,24,1267398000000
439,6892,1722,1228086000000
392,1505,346,1283292000000
1337,1062,81,1157061600000
1679,10092,6,1275343200000
1995,17045,47,1212271200000
492,15267,83,1264978800000
66,1879,933,1201820400000
49,704,73,1267398000000
1848,13879,4397,1207000800000
1316,1242,8502,1235862000000
1582,4434,9958,1183240800000
723,701,24,1249077600000
1479,4938,194,1277935200000
916,320,24,1243807200000
1989,18035,38,1272664800000
229,1985,78,1249077600000
1642,5583,6,1235862000000
737,1116,79,1217541600000
1380,499,216,1280613600000
1205,13100,7819,1288566000000
236,1518,84,1293836400000
1275,59,16,1241128800000
447,15675,21,1238536800000
1623,3719,91,1214863200000
507,1899,275,1222812000000
1522,1406,79,1277935200000
84,1803,72,1296514800000
1813,352,508,1272664800000
264,7927,16,1193871600000
1038,72,352,1222812000000
224,10794,3,1125525600000
1380,176,1076,1275343200000
699,228,1210,1180648800000
255,6240,79,1220220000000
1249,344,134,1251756000000
936,174,88,1230764400000
1230,2127,247,1264978800000
1579,233,9945,1246399200000
541,198,1,1217541600000
921,8945,181,1267398000000
1103,1300,575,1228086000000
1191,1305,39,1180648800000
657,10327,84,1177970400000
2021,7183,12288,1277935200000
118,377,1359,1246399200000
1283,498,8305,1196463600000
1705,227,195,1254348000000
2019,8729,185,1241128800000
1380,333,109,1280613600000
236,1042,625,1293836400000
90,2554,201,1285884000000
922,3884,81,1220220000000
439,1402,3550,1238536800000
1277,222,79,1233442800000
470,298,206,1285884000000
1629,1132,73,1243807200000
1881,3763,11501,1183240800000
387,6385,640,1233442800000
1875,714,11485,1207000800000
1185,55,24,1298934000000
1462,2091,9417,1283292000000
544,11896,391,1220220000000
692,1686,4926,1238536800000
737,190,81,1246399200000
1832,1983,1911,1275343200000
1342,1633,292,1238536800000
1964,15955,18,1180648800000
1861,15643,25,1207000800000
297,1469,130,1196463600000
225,1798,24,1241128800000
661,9046,4758,1193871600000
117,717,73,1159653600000
2068,2546,292,1207000800000
1097,10844,90,1285884000000
1249,12505,33,1249077600000
159,7445,188,1225494000000
492,599,195,1225494000000
295,1412,73,1172703600000
159,4710,167,1251756000000
834,5635,5753,1235862000000
159,241,238,1225494000000
1493,779,9615,1275343200000
616,2746,828,1241128800000
40,16972,345,1233442800000
312,376,140,1172703600000
1202,3109,39,1188597600000
104,4828,73,1254348000000
1463,2037,9435,1291158000000
1245,229,81,1207000800000
178,821,1905,1275343200000
241,503,739,1212271200000
217,2281,2143,1193871600000
581,293,238,1209592800000
396,1394,21,1288566000000
387,2627,481,1235862000000
2096,3129,170,1257030000000
217,5295,2143,1193871600000
430,14712,447,1122847200000
862,289,39,1249077600000
1161,8396,7550,1225494000000
1222,913,7937,1270072800000
2030,5180,21,1228086000000
697,54,826,1170284400000
1929,1857,541,1167606000000
1757,14801,210,1283292000000
196,709,210,1214863200000
283,1395,105,1267398000000
320,1489,193,1138748400000
1209,245,306,1220220000000
616,837,385,1283292000000
737,206,285,1217541600000
517,7694,3981,1225494000000
712,14067,5011,1238536800000
1757,5149,18,1283292000000
1672,15639,134,1291158000000
1375,2575,391,1291158000000
743,787,308,1204326000000
470,1079,206,1285884000000
1286,1151,73,1222812000000
1172,955,89,1167606000000
380,285,24,1230764400000
972,418,1538,1259622000000
1929,1534,179,1133391600000
1999,757,18,1293836400000
12,2839,81,1293836400000
1623,188,385,1159653600000
60,416,84,1201820400000
1978,2834,527,1277935200000
761,100,25,1228086000000
370,311,24,1267398000000
1760,441,275,1291158000000
563,2842,4258,1222812000000
159,8595,134,1251756000000
1316,2627,8508,1217541600000
714,7759,25,1212271200000
2081,3617,185,1249077600000
507,720,253,1220220000000
149,16746,187,1238536800000
1661,366,81,1277935200000
699,8267,830,1180648800000
1455,10987,188,1304668487090
1958,3279,391,1191189600000
1938,8016,1423,1164927600000
551,5746,195,1262300400000
641,5729,828,1225494000000
1091,2661,78,1185919200000
1854,17102,11375,1291158000000
950,1261,1360,1267398000000
2030,16022,8116,1251756000000
921,605,79,1267398000000
1249,2407,81,1241128800000
1380,2463,216,1280613600000
2009,2632,81,1262300400000
544,10318,1249,1230764400000
1832,227,1911,1264978800000
177,3476,386,1164927600000
657,1876,176,1175378400000
761,3289,1735,1220220000000
1861,9448,210,1207000800000
737,1985,73,1217541600000
43,65,78,1283292000000
614,182,73,1201820400000
541,614,170,1191189600000
1890,17424,73,1280613600000
994,11638,33,1272664800000
392,288,231,1283292000000
1941,1043,1753,1209592800000
1874,13456,309,1209592800000
685,1958,78,1228086000000
1030,785,61,1170284400000
249,4728,18,1246399200000
2003,5475,447,1217541600000
225,1410,18,1280613600000
370,718,193,1238536800000
33,1141,529,1254348000000
1319,1055,196,1298934000000
1342,1372,192,1257030000000
470,290,24,1285884000000
128,3103,233,1170284400000
1249,16861,292,1254348000000
1517,326,346,1172703600000
2019,2019,12276,1241128800000
709,8795,192,1293836400000
1662,617,527,1249077600000
43,11146,191,1288566000000
1929,41,86,1162335600000
1032,572,625,1130799600000
1103,1892,25,1228086000000
1454,4317,18,1251756000000
548,4266,4,1222812000000
124,2179,197,1183240800000
1885,2608,292,1267398000000
1394,292,24,1277935200000
1209,701,130,1199142000000
1553,504,850,1272664800000
1249,11770,193,1251756000000
1222,300,7937,1270072800000
1324,10676,4,1262300400000
396,18010,299,1304601316650
357,429,81,1254348000000
530,703,13,1280613600000
433,6800,127,1275343200000
747,5109,1210,1212271200000
530,1106,296,1298934000000
686,4393,227,1193871600000
955,11348,24,1298934000000
927,1858,79,1199142000000
1432,190,78,1257030000000
545,1974,72,1220220000000
1030,828,378,1162335600000
1832,1609,13,1272664800000
1367,14736,8933,1288566000000
1672,1957,1812,1304672918801
47,292,625,1280613600000
224,1083,181,1122847200000
544,1896,275,1272664800000
40,5581,61,1222812000000
699,3993,247,1183240800000
545,1859,1252,1191189600000
63,735,192,1296514800000
950,1346,25,1270072800000
232,308,238,1185919200000
753,2838,615,1272664800000
1832,5547,81,1272664800000
1661,229,296,1267398000000
196,220,352,1204326000000
935,50,61,1170284400000
1514,2469,24,1249077600000
580,1551,194,1214863200000
529,1372,430,1164927600000
671,7061,4805,1291158000000
227,2799,145,1288566000000
2019,5427,4549,1243807200000
43,3200,81,1288566000000
