(63, 16324, 0.25)
(63, 72, 0.07624928516630233)
(63, 73, 0.14433756729740646)
(63, 727, 0.11180339887498948)
(63, 221, 0.11180339887498948)
(63, 6762, 0.25)
(63, 238, 0.07537783614444091)
(63, 18040, 0.17677669529663687)
(64, 529, 0.0944911182523068)
(64, 4118, 0.1259881576697424)
(64, 3109, 0.1091089451179962)
(64, 1067, 0.1336306209562122)
(64, 15880, 0.2672612419124244)
(64, 56, 0.14285714285714285)
(64, 58, 0.0629940788348712)
(64, 6582, 0.1336306209562122)
(64, 70, 0.05976143046671968)
(64, 1609, 0.1543033499620919)
(64, 1098, 0.12371791482634838)
(64, 5709, 0.2182178902359924)
(64, 1892, 0.07715167498104596)
(64, 3164, 0.23145502494313785)
(64, 3707, 0.0944911182523068)
(64, 632, 0.07715167498104596)
(64, 154, 0.03450327796711771)
(64, 1983, 0.1091089451179962)
(64, 1398, 0.08451542547285165)
(64, 3289, 0.1889822365046136)
(64, 5347, 0.2672612419124244)
(64, 16614, 0.1889822365046136)
(64, 4049, 0.1889822365046136)
(64, 238, 0.05698028822981897)
(64, 981, 0.08451542547285165)
(64, 777, 0.1336306209562122)
(64, 10522, 0.1336306209562122)
(64, 1312, 0.1889822365046136)
(64, 292, 0.027565892320998563)
(64, 1835, 0.2182178902359924)
(64, 1332, 0.1336306209562122)
(64, 9869, 0.1336306209562122)
(64, 227, 0.09723055853282467)
(64, 4435, 0.1091089451179962)
(64, 7640, 0.1889822365046136)
(64, 863, 0.0629940788348712)
(64, 11638, 0.1091089451179962)
(64, 1990, 0.1336306209562122)
(64, 8068, 0.0944911182523068)
(64, 1945, 0.1889822365046136)
(64, 418, 0.086710996952412)
(64, 1969, 0.1889822365046136)
(64, 1970, 0.1889822365046136)
(64, 16910, 0.1889822365046136)
(64, 4853, 0.1336306209562122)
(64, 3536, 0.1336306209562122)
(64, 15315, 0.1336306209562122)
(64, 8149, 0.1336306209562122)
(64, 3057, 0.15724272550828775)
(64, 3411, 0.23145502494313785)
(64, 767, 0.1889822365046136)
(64, 511, 0.1417366773784602)
(65, 4118, 0.07106690545187015)
(65, 14359, 0.10660035817780521)
(65, 2082, 0.07537783614444091)
(65, 53, 0.053300179088902604)
(65, 58, 0.035533452725935076)
(65, 72, 0.03251280443811776)
(65, 2121, 0.04351941398892446)
(65, 4177, 0.12309149097933272)
(65, 2130, 0.04767312946227962)
(65, 4179, 0.06154574548966636)
(65, 84, 0.06154574548966636)
(65, 10327, 0.06154574548966636)
(65, 88, 0.05698028822981897)
(65, 2137, 0.10660035817780521)
(65, 97, 0.15075567228888181)
(65, 6249, 0.06154574548966636)
(65, 1046, 0.07537783614444091)
(65, 154, 0.0778498944161523)
(65, 156, 0.10660035817780521)
(65, 2206, 0.10660035817780521)
(65, 159, 0.08703882797784893)
(65, 163, 0.05913123959890826)
(65, 173, 0.041030496993110906)
(65, 176, 0.035533452725935076)
(65, 2226, 0.04767312946227962)
(65, 182, 0.14673479641335554)
(65, 190, 0.07537783614444091)
(65, 191, 0.04767312946227962)
(65, 196, 0.10660035817780521)
(65, 198, 0.033709993123162106)
(65, 203, 0.07537783614444091)
(65, 207, 0.11826247919781652)
(65, 210, 0.04767312946227962)
(65, 1098, 0.06978631577988531)
(65, 220, 0.07537783614444091)
(65, 221, 0.19069251784911848)
(65, 222, 0.09642365197998376)
(65, 226, 0.11306675421666136)
(65, 227, 0.05484543180953479)
(65, 229, 0.08206099398622181)
(65, 230, 0.12227899701112963)
(65, 234, 0.024455799402225926)
(65, 237, 0.04767312946227962)
(65, 238, 0.03214121732666125)
(65, 253, 0.07537783614444091)
(65, 14599, 0.10660035817780521)
(65, 8479, 0.10660035817780521)
(65, 288, 0.019795189561622396)
(65, 289, 0.014506471329641486)
(65, 293, 0.03214121732666125)
(65, 2346, 0.15075567228888181)
(65, 300, 0.027524094128159017)
(65, 2361, 0.06154574548966636)
(65, 735, 0.02956561979945413)
(65, 316, 0.040291148201269014)
(65, 321, 0.053300179088902604)
(65, 324, 0.09534625892455924)
(65, 333, 0.09304842103984709)
(65, 4432, 0.07537783614444091)
(65, 4444, 0.04767312946227962)
(65, 352, 0.053300179088902604)
(65, 355, 0.040291148201269014)
(65, 359, 0.07537783614444091)
(65, 362, 0.053300179088902604)
(65, 366, 0.15990053726670783)
(65, 4468, 0.12309149097933272)
(65, 10616, 0.07537783614444091)
(65, 377, 0.06154574548966636)
(65, 378, 0.05698028822981897)
(65, 10625, 0.07537783614444091)
(65, 4488, 0.10660035817780521)
(65, 2463, 0.06154574548966636)
(65, 416, 0.04351941398892446)
(65, 418, 0.07336739820667777)
(65, 420, 0.04767312946227962)
(65, 422, 0.10660035817780521)
(65, 424, 0.08058229640253803)
(65, 432, 0.07537783614444091)
(65, 437, 0.07537783614444091)
(65, 439, 0.10660035817780521)
(65, 456, 0.053300179088902604)
(65, 1379, 0.053300179088902604)
(65, 466, 0.027524094128159017)
(65, 419, 0.053300179088902604)
(65, 472, 0.13055824196677338)
(65, 481, 0.053300179088902604)
(65, 486, 0.08547043234472845)
(65, 2535, 0.04767312946227962)
(65, 488, 0.10660035817780521)
(65, 490, 0.07537783614444091)
(65, 423, 0.09534625892455924)
(65, 498, 0.13957263155977062)
(65, 499, 0.06154574548966636)
(65, 2554, 0.053300179088902604)
(65, 511, 0.053300179088902604)
(65, 512, 0.10660035817780522)
(65, 517, 0.04351941398892446)
(65, 525, 0.0642824346533225)
(65, 533, 0.025125945381480302)
(65, 534, 0.053300179088902604)
(65, 536, 0.12087344460380704)
(65, 537, 0.12309149097933272)
(65, 538, 0.04767312946227962)
(65, 2591, 0.10660035817780521)
(65, 2597, 0.10660035817780521)
(65, 562, 0.05698028822981897)
(65, 6724, 0.06154574548966636)
(65, 6726, 0.06154574548966636)
(65, 18529, 0.07537783614444091)
(65, 599, 0.04891159880445185)
(65, 618, 0.033709993123162106)
(65, 6792, 0.15075567228888181)
(65, 683, 0.033709993123162106)
(65, 689, 0.053300179088902604)
(65, 693, 0.10660035817780521)
(65, 703, 0.08058229640253803)
(65, 707, 0.023262105259961773)
(65, 708, 0.06154574548966636)
(65, 716, 0.04767312946227962)
(65, 733, 0.128564869306645)
(65, 2783, 0.07537783614444091)
(65, 17139, 0.10660035817780521)
(65, 4229, 0.21320071635561041)
(65, 810, 0.10660035817780521)
(65, 854, 0.17766726362967536)
(65, 855, 0.06154574548966636)
(65, 856, 0.04767312946227962)
(65, 858, 0.12087344460380704)
(65, 859, 0.06154574548966636)
(65, 860, 0.06154574548966636)
(65, 863, 0.035533452725935076)
(65, 867, 0.17407765595569785)
(65, 868, 0.03214121732666125)
(65, 898, 0.12309149097933272)
(65, 903, 0.09231861823449955)
(65, 920, 0.04767312946227962)
(65, 2983, 0.3077287274483318)
(65, 939, 0.07537783614444091)
