18,"[1106, 3431, 13208, 5715, 3562, 4865, 63, 40, 1400, 58, 1383, 1062, 13658, 1983, 16746, 15094, 3572, 4247, 30, 4385, 1713, 1191, 55, 1243, 107, 11532, 154, 7470, 2018, 56, 1824, 4308, 2669, 1098, 16350, 3361, 2668, 1331, 88, 4153, 1099, 1396, 8790, 1787, 526, 1397, 757, 4728, 3198, 690, 3200, 998, 12334, 5180, 980, 15671, 3527, 89, 11826, 237, 4723, 59, 5950, 5072, 1397, 1396, 532, 6232, 5348, 880, 72, 1155, 1376, 1099, 4865, 377, 17405, 10391, 7079, 770, 10172, 53, 67, 10065, 7080, 6915, 5348, 466, 466, 2083, 1379, 14640, 6521, 1713, 14712, 55, 541, 1738, 767, 1295, 5149, 2587, 8497, 3706, 8390, 972, 3991, 691, 4174, 16243, 3186, 80, 526, 288, 792, 1787, 4153, 238, 8132, 53, 12728, 9498, 88, 7079, 13184, 6585, 56, 1099, 2939, 1383, 154, 84, 2203, 1014, 19, 45, 2681, 56, 12739, 11117, 2101, 3198, 10064, 1787, 9762, 1713, 6499, 1400, 2668, 5067, 1409, 10547, 901, 16344, 8132, 10738, 3868, 3863, 7343, 5198, 58, 2712, 18256, 2673, 1383, 5147, 72, 5059, 6038, 2025, 2818, 2432, 4734, 4570, 89, 88, 3519, 532, 9011, 3132, 16671, 93, 2711, 7885, 72, 10067, 1394, 1298, 894, 5325, 1401, 2681, 3980, 13655, 1576, 466, 6303, 23, 4649, 10524, 7324, 1306, 3502, 757, 66, 56, 6659, 9867, 3164, 237, 5709, 3109, 1679, 782, 1099, 1400, 1400, 14774, 238, 75, 1418, 4720, 8216, 4036, 70, 56, 190, 81, 6596, 812, 386, 4056, 237, 18158, 18714, 1400, 7514, 1709, 5803, 744, 539, 1965, 64, 9504, 12485, 1000, 14750, 4732, 6550, 10484, 14143, 3280, 14448, 328, 5475, 877, 1063, 703, 3411, 53, 9969, 52, 770, 1099, 14760, 6187, 2426, 7075, 183, 89, 4113, 6086, 6048, 4861, 174, 11316, 2681, 1886, 55, 13339, 980, 233, 9861, 4561, 318, 7515, 17511, 864, 5795, 3995, 603, 6581, 84, 4122, 1827, 1738, 72, 2210, 3132, 4732, 3300, 14529, 187, 13311, 1396, 89, 233, 72, 1075, 8513, 53, 757, 6847, 1277, 16531, 686, 1098, 6187, 5152, 2101, 3188, 1394, 4994, 7015, 691, 1098, 1156, 529, 969, 1410, 1787, 238, 1886, 90, 2030, 16735, 8678, 2811, 323, 464, 102, 18242, 18587, 12745, 89, 5062, 154, 5360, 1061, 1983, 6762, 328, 8068, 969, 877, 17525, 6086, 2146, 6150, 67, 238, 4113, 682, 17045, 11030, 2521, 1226, 1400, 8136, 5972, 1787, 3259, 88, 4406, 998, 1034, 1379, 70, 509, 72, 72, 14293, 1405, 697, 12137, 1104, 3411, 1398, 1073, 88, 1383, 4720, 524, 7479, 1191, 3411, 4123, 2134, 722, 15564, 6742, 70, 11190, 12002, 56, 65, 1886, 1394, 766, 4385, 13393, 1073, 746, 8676, 1098, 72, 72, 4306, 3200, 15624, 3300, 14222, 1787, 1394, 72, 4025, 8216, 1943, 7343, 5149, 17966, 526, 6008, 2672, 15316, 9892, 6756, 524, 4028, 1400, 1942, 3413, 67, 2500, 3875, 8781, 1001, 2083, 14560, 1000, 6027, 6873, 6012, 13498, 15254, 229, 3950, 4057, 6374, 10248, 7695, 89, 703, 15173, 1155, 1203, 4307, 1153]"
19,"[959, 55, 880, 4180, 429, 2552, 72]"
20,"[16324, 18049, 16373, 3466, 7816, 10369, 9362, 18042, 13913, 9362, 8957, 8201, 18039, 7810, 2605, 16769, 11675, 13941, 3861, 4113, 12120, 17048, 2616, 748, 10517, 1801, 2136, 13353, 1824, 18587, 16336]"
21,"[175, 18198, 3110, 3290, 15058, 18188, 6190, 1787, 238, 15675, 3132, 4863, 3109, 3109, 18229, 3169, 1787, 2716, 1790, 238, 18253, 2672, 52, 5932, 697, 238, 9355, 1790, 15919, 5184, 8513, 6004, 1801, 81, 3132, 81, 8790, 2419, 12766, 1061, 761, 2605, 238, 4569, 53, 4863, 1098, 9498, 1098, 8199, 238, 52, 58, 3992, 3854, 3109, 1098, 4117, 2716, 53, 1824, 5182, 8218, 2673, 9361]"
22,"[16336, 4853, 2668, 10519, 16745, 57]"
23,"[1774, 5508, 389, 4126, 6176, 4126, 72, 6052, 175, 2044, 727, 12823, 389, 9365, 2075, 9146, 63, 10000, 11642, 7256]"
24,"[305, 679, 461, 525, 3677, 6861, 300, 288, 9629, 308, 4974, 531, 4810, 2444, 468, 913, 289, 3961, 1414, 8738, 11348, 15422, 7935, 234, 352, 191, 2797, 6454, 2022, 2653, 1941, 17522, 340, 310, 680, 7077, 1505, 458, 55, 157, 17689, 310, 543, 310, 1062, 466, 7506, 701, 511, 674, 340, 3733, 455, 7927, 8020, 733, 323, 292, 307, 1795, 891, 456, 701, 3173, 55, 289, 366, 1601, 67, 89, 14459, 15678, 1081, 290, 157, 891, 89, 405, 908, 9423, 701, 647, 800, 16754, 192, 72, 300, 8605, 344, 11793, 290, 13603, 3749, 157, 333, 300, 8552, 3960, 3501, 792, 1243, 5000, 1383, 325, 474, 546, 1889, 318, 909, 1589, 985, 794, 1475, 9296, 403, 3966, 294, 289, 12535, 349, 15220, 16492, 4884, 310, 461, 3067, 325, 3677, 3502, 298, 1601, 523, 342, 3404, 241, 18439, 9014, 332, 5257, 548, 461, 4883, 800, 5414, 5487, 8243, 7449, 528, 333, 4574, 283, 1098, 3880, 914, 67, 306, 8042, 11230, 11244, 3580, 972, 8718, 466, 360, 227, 5045, 466, 455, 1300, 3763, 1602, 7675, 1459, 1604, 2059, 5386, 455, 682, 3324, 525, 794, 2546, 6781, 318, 802, 680, 679, 4493, 1609, 469, 288, 3376, 2099, 227, 15166, 3503, 11339, 523, 525, 355, 3063, 265, 292, 324, 644, 1042, 296, 915, 3876, 5584, 1037, 180, 3202, 8555, 291, 467, 530, 289, 1381, 7660, 891, 2427, 455, 1900, 2523, 689, 3768, 3322, 51, 288, 12038, 7249, 680, 349, 15544, 292, 318, 464, 1604, 292, 67, 340, 299, 294, 2548, 11011, 89, 265, 300, 299, 296, 10233, 4707, 4493, 461, 1892, 554, 14526, 8020, 3313, 5463, 913, 8363, 15361, 1377, 1597, 302, 1820, 9034, 4993, 295, 329, 10314, 461, 291, 10604, 1470, 295, 511, 157, 16560, 3404, 457, 525, 289, 191, 67, 230, 257, 292, 292, 733, 306, 298, 11219, 670, 2020, 325, 333, 10226, 461, 5790, 312, 2645, 899, 7449, 701, 314, 1609, 8002, 786, 10005, 790, 1453, 889, 2407, 12357, 2523, 544, 6429, 13960, 288, 462, 157, 803, 289, 257, 889, 2067, 455, 3110, 292, 1043, 241, 192, 5198, 5754, 9026, 3748, 329, 329, 292, 289, 8358, 2933, 7276, 1829, 502, 2548, 12817, 285, 295, 961, 1409, 4199, 333, 15375, 4582, 302, 554, 295, 5754, 333, 4472, 14578, 9032, 3400, 462, 3490, 12002, 3878, 518, 16143, 11793, 456, 479, 298, 310, 3067, 257, 1034, 906, 296, 67, 290, 17613, 17624, 257, 2523, 1054, 1775, 299, 1895, 155, 295, 7932, 291, 89, 913, 523, 299, 5769, 97, 8991, 7321, 4566, 2175, 9748, 786, 157, 3977, 4308, 155, 1383, 292, 298, 67, 907, 55, 3288, 187, 538, 6714, 227, 291, 227, 2629, 56, 193, 344, 329, 55, 69, 1459, 1081, 306, 300, 187, 2521, 7058, 11913, 11722, 333, 6736, 538, 2521, 89, 61, 962, 5235, 967, 5433, 9754, 3588, 1079, 308, 3948, 311, 14898, 1244, 1475, 265, 546, 455, 12017, 1019, 89, 4993, 8380, 412, 1464, 8283, 3373, 1054, 3374, 11139, 476, 3281, 6454, 305, 310, 51, 3557, 10630, 962, 1243, 157, 2137, 15072, 300, 544, 13435, 316, 7137, 1890, 1795, 14578, 374, 15614, 2031, 423, 1021, 3288, 2937, 9032, 800, 683, 1459, 291, 288, 1821, 2102, 525, 3947, 72, 3230, 2023, 972, 701, 4297, 1432, 2018, 253, 71, 2543, 296, 11336, 292, 465, 187, 2802, 1573, 6693, 3301, 304, 12994, 972, 1048, 4351, 962, 229, 1383, 300, 906, 906, 6784, 349, 288, 6777, 3104, 2176, 321, 908, 1122, 314, 543, 2309, 886, 1825, 1704, 3677, 1427, 1810, 463, 289, 733, 253, 3672, 67, 1239, 61, 4981, 1390, 292, 55, 89, 11341, 366, 55, 205, 13458, 1004, 349, 5422, 320, 4205, 682, 470, 3748, 333]"
25,"[441, 67, 734, 7880, 1001, 6734, 612, 51, 1886, 1000, 1464, 78, 2023, 1878, 176, 429, 994, 2554, 16634, 85, 7068, 1795, 3916, 998, 724, 959, 59, 951, 2023, 77, 2023, 61, 1027, 59, 8388, 5550, 1534, 5254, 1900, 17398, 8743, 68, 85, 6743, 2029, 959, 17887, 429, 952, 340, 96, 712, 8992, 1060, 1079, 4180, 5913, 999, 7927, 1803, 7927, 997, 10759, 3302, 1001, 3675, 5254, 6742, 1878, 340, 6743, 2562, 4130, 1249, 1883, 3264, 5894, 55, 998, 4126, 61, 3471, 1122, 1001, 180, 3067, 5258, 251, 75, 253, 79, 875, 2856, 717, 5010, 877, 2788, 843, 724, 3781, 1006, 193, 7346, 1820, 157, 1878, 72, 1249, 735, 2347, 1892, 8555, 13170, 1832, 176, 863, 889, 2567, 429, 2556, 5917, 732, 6460, 2552, 17568, 994, 67, 712, 13178, 4978, 72, 234, 4351, 159, 918, 157, 55, 4460, 4180, 6959, 18158, 1427, 15584, 1810, 1079, 1464, 7239, 253, 17568, 1076, 1249, 98, 197, 2554, 951, 193, 2341, 10113, 2469, 2938, 1014, 3279, 9426, 1886, 1076, 159, 998, 67, 1414, 2938, 4880, 9833, 889, 10689, 959, 724, 3324, 707, 15771, 8995, 11963, 187, 6070, 959, 875, 8311, 959, 3768, 1006, 2933, 554, 16141, 13126, 7347, 285, 7194, 1006, 9826, 1886, 6698, 1899, 9863, 67, 1076, 6703, 99, 3768, 2554, 12082, 3281, 9334, 1893, 1810, 615, 6781, 2342, 951, 1242, 1885, 8992, 9598, 68, 4494, 599, 11338, 75, 3910, 75, 4209, 5261, 11339, 10715, 18297, 994, 4180, 67, 1464, 3921, 1803, 11777, 601, 1122, 157, 3441, 1810, 1413, 1249, 1122, 17281, 4132, 951, 725, 51, 959, 2444, 4180, 6708, 429, 3473, 1017, 3426, 9821, 4180, 75, 599, 9969, 998, 1079, 9821, 1001, 91, 72, 12082, 2922, 2347, 2609, 3777, 72, 2936, 157]"
26,"[5803, 154, 162, 15456, 5804, 9272, 621, 6064, 6675, 1418, 3886, 2815, 4734, 993, 1954, 3026, 1062, 17967, 418, 1017, 621, 162, 430, 1134, 18371, 548]"
27,"[3290, 1295, 81, 18371, 3886, 3411, 6177, 7157, 15675, 7876]"
28,"[4156, 5610, 18518, 7874]"
30,"[17825, 4156, 9678, 1073, 5674, 1294, 1073, 1104, 15292, 415, 10462, 4056, 39, 5609, 4880, 9637, 3863, 6742, 3909, 1064, 2824, 3966, 354, 9687, 10622, 14291, 10794, 9656, 6748, 878, 12348, 6172, 1714, 14103, 334, 4880, 1104, 1309, 3918, 4317, 12782, 9645, 19, 1673, 18521]"
31,[6940]
32,"[11352, 613, 1120, 18166, 2493, 2473, 1770, 9498, 4077, 610, 875, 1120, 47, 2473, 13950, 15302, 3213, 964, 7435, 18744, 4085, 3216, 744, 7387, 2402, 3505]"
33,"[7982, 15846, 1954, 770, 9457, 2273, 3292, 418, 16454, 5549, 154, 4763, 2574, 608, 2148, 418, 7685, 8017, 8704, 6154, 6724, 3508, 2472, 7969, 2674, 1411, 603, 5833, 5503, 768, 4396, 13638, 14665, 10413, 2747, 7051, 7470, 4107, 13317, 154, 3902, 14860, 11272, 2667, 154, 440, 407, 197, 4395, 755, 1994, 3702, 440, 6187, 13947, 197, 1156, 56, 15846, 17350, 238, 1061, 11209, 2030, 770, 154, 1943, 608, 16110, 13314, 6045, 10610, 2971, 778, 1098, 17401, 3720, 8026, 1943, 227, 13145, 3201, 1708, 2156, 2493, 6910, 17057, 106, 9452, 72, 5960, 3511, 162, 3239, 5299, 2473, 3505, 1250, 8904, 961, 444, 845, 12608, 9445, 4007, 1098, 2493, 1072, 13671, 1098, 17613, 6724, 7010, 18203, 2484, 418, 18229, 9783, 964, 4411, 2733, 10162, 3705, 11760, 1504, 418, 10165, 1709, 1098, 18204, 746, 13954, 11978, 13289, 3827, 3705, 14292, 11625, 5299, 3040, 1222, 11970, 5709, 9452, 17221, 8273, 237, 1983, 13936, 16109, 1075, 9117, 2472, 7828, 769, 1221, 5296, 1098, 16179, 1098, 197, 1858, 632, 226, 3200, 2771, 18195, 13454, 12485, 2602, 6134, 9585, 6048, 16466, 206, 440, 1709, 1504, 2482, 15652, 1986, 3527, 2828, 1969, 621, 1097]"
34,"[9766, 8752, 14768, 5871, 1708, 17962, 15783, 6160, 7694, 1752, 6154, 1744, 3696, 4599, 15780, 3506, 11128, 3506, 5059, 2158, 5871, 14742, 13325, 6152, 7695]"
36,[94]
37,"[12400, 94, 987]"
38,"[18048, 73]"
39,"[310, 296, 11139, 84, 968, 485, 914, 12352, 4306, 2745, 1243, 761, 2500, 310, 5261, 2023, 314, 5949, 18288, 9987, 5183, 4732, 466, 288, 6915, 7075, 3288, 167, 2509, 9892, 3557, 467, 288, 2802, 1682, 328, 10515, 55, 310, 529, 340, 8789, 6567, 89, 466, 2022, 1023, 8790, 89, 314, 8356, 55, 2509, 2681, 1398, 701, 318, 461, 466, 4768, 8718, 5064, 67, 906, 10720, 425, 9987, 293, 1099, 288, 4242, 67, 289, 1026, 8781, 3949, 2548, 789, 1589, 3570, 306, 1983, 13362, 349, 289, 67, 333, 18647, 6429, 459, 3324, 5534, 3483, 4706, 328, 9992, 3914, 9658, 525, 1405, 318, 520, 1409, 4704, 299, 644, 802, 59, 466, 543, 3502, 794, 289, 2020, 89, 465, 324, 455, 56, 532, 167, 4036, 300, 285, 2801, 1398, 7193, 15325, 67, 524, 1099, 17730, 1486, 458, 4037, 11347, 8910, 89, 318, 3738, 7324, 1099, 7327, 4880, 300, 17577, 349, 318, 167, 661, 314, 237, 161, 471, 1464, 11139, 1243, 157, 2390, 7515, 541, 1443, 530, 312, 1007, 89, 89, 913, 3863, 13543, 798, 464, 6429, 471, 9234, 295, 3413, 1332, 3916, 1081, 1408, 161, 333, 543, 1084, 288, 3973, 525, 289, 520, 295, 661, 89, 15690, 67, 67, 11725, 1832, 17516, 295, 14898, 40, 67, 68, 6708, 157, 6374, 3976, 257, 70, 1306, 4493, 3961, 722, 9234, 1400, 289, 1408, 1632, 5045, 1379, 1073, 7193, 9033, 4735, 89, 12303, 1090, 8497, 295, 7277, 703, 1405, 84, 788, 546, 2831, 328, 17612, 1394, 2018, 67, 70, 13735, 67, 5189, 289, 5925, 461, 89, 325, 292, 1016, 1039, 299, 6313, 894, 1099, 89, 526, 2535]"
40,[8854]
42,"[3200, 10248, 12130, 6785, 1080]"
44,"[6909, 7013, 767, 7023, 17451]"
46,"[3817, 2671, 3884, 961, 59, 122, 2337, 418, 621, 6048]"
47,"[4406, 15621, 2673, 2148, 753, 6185, 4853, 16909, 2691, 2677, 4382, 8510, 121, 2673, 10522, 137, 753, 6907, 10522, 18193, 6189, 4734, 5698, 17458, 237, 15622, 603, 11131, 1969, 1781, 2671, 6909, 9555, 2671, 2668, 2161, 616, 18188, 2688, 603, 7060, 7468, 4118, 11129]"
49,"[2905, 89, 17485, 670, 89, 289, 320, 285, 16612, 55, 680, 378, 318, 287, 310, 798, 11012, 163, 5420, 17719, 295, 646, 5147, 294, 892, 3404, 265, 1937, 344, 101, 9089, 1083, 757, 307, 316, 465, 6516, 2546, 16612, 3460, 889, 295, 6385, 292, 4618, 283, 241, 262, 953, 575, 793, 288, 543, 333, 3404, 2959, 344, 892, 3404, 15407, 5089, 2521, 8223, 4489, 525, 12359, 1604, 2022]"
56,"[5746, 1143, 190, 65, 233, 506, 418, 101, 2370, 1812, 2352, 154, 982, 726]"
59,"[3527, 3504, 9448, 6962, 6151, 11613, 1731, 751, 11099, 6151]"
61,"[16010, 1714, 6257, 233, 12508, 3639, 7, 233, 16614, 1256, 1253, 1099, 509, 3551, 3513, 38, 1714, 4874, 15531, 4318, 45, 2486, 11258, 876, 10859, 2043, 519, 4874, 878, 6800, 16973, 1203, 19, 1104, 3413, 17, 31, 233, 16909, 3244, 107, 1711, 1102, 2030, 18, 10115, 5609, 233, 3285, 9141, 785, 11103, 1099, 3504, 3087, 7, 1965, 9, 487, 11088, 1084, 1299, 516, 24, 14292, 45, 13451, 233, 880, 10164, 7, 7512, 45, 1293, 9, 2100, 44, 864, 16904, 1677, 6871, 751, 3285, 3285, 3184, 16, 36, 11, 4161, 13190, 1099, 1099, 45, 1299]"
62,"[81, 17048]"
65,[1746]
66,[7012]
67,"[18053, 11041, 17189, 9997, 18071, 16059, 14936, 11463, 10107, 11463, 3344, 6163, 3694, 2166, 2482, 5800, 6032, 3447, 7375, 3902, 8026, 8703, 3531, 13664, 18314, 12976, 4781, 16191, 7024]"
69,"[1844, 7534, 761, 1801, 4828, 7695, 7480, 5325, 9353, 3147, 17049, 17350, 12203]"
70,"[17636, 2819, 3687]"
71,"[10569, 8777]"
72,"[2901, 2342, 9824, 2742, 9347, 9822, 5901, 707, 1809, 377, 2013, 3476, 1803, 424, 2901, 2343, 959, 3473, 493, 1803, 1412, 707, 2347, 12152, 8422, 2363, 2787, 3470, 1854, 2787, 5169, 9322, 3471, 1358, 706, 4680, 4747, 234, 1672, 12671, 2347, 732, 2797, 5123, 5165, 1248, 2784, 3477, 735, 4567, 1412, 1372, 412, 964, 14160, 1249, 2901, 7419, 2565, 9919, 966, 707, 16095, 2360, 8422, 488, 5603, 176, 1145, 2346, 2792, 2787, 1854, 2856, 1672, 6257, 1639, 2565, 951, 2843, 1803, 2823, 4180, 2349, 3084, 982, 6259, 2595, 5004, 1369, 1351, 1854, 2595, 9926, 1360, 2859, 1369, 1873, 12160, 14306, 5172, 11913, 3475, 1807, 2664, 3475, 15586, 951, 2565, 500, 6639, 9822, 488, 2206, 562, 5697, 1351, 190, 3859, 6959, 706, 706, 1358, 2853, 1351, 2853, 2789, 3470, 4177, 11581, 707, 2569, 2206, 1131, 1249, 2364, 2901, 924, 959, 7634, 1110, 4180, 408, 8794, 945, 8423, 1369, 472, 1145, 190, 5008, 562, 966, 2463, 496, 1703, 1513, 1351, 5010, 1369, 533, 1249, 220, 6254, 854, 1104, 4130, 952, 12788, 959, 4165, 5841]"
