1650,4085,935,1262300400000
936,7493,1273,1264978800000
1064,1468,234,1293836400000
1851,289,730,1291158000000
753,17437,1025,1291158000000
1161,17673,7549,1228086000000
1585,1122,1790,1146434400000
1978,9347,527,1296514800000
761,1017,275,1217541600000
1177,11217,1505,1214863200000
396,3317,103,1277935200000
2080,72,17,1204326000000
1700,56,570,1259622000000
447,11633,73,1235862000000
225,2618,180,1257030000000
149,1444,167,1233442800000
12,1863,103,1296514800000
1679,5610,7,1264978800000
1553,342,130,1254348000000
994,227,195,1267398000000
737,6558,73,1217541600000
1172,13211,76,1175378400000
1679,17667,139,1264978800000
488,3201,526,1249077600000
1968,2919,1097,1238536800000
1316,585,8504,1230764400000
645,601,85,1238536800000
1710,2156,2385,1285884000000
1623,17158,191,1183240800000
1963,314,130,1246399200000
1097,16727,90,1262300400000
1522,403,169,1275343200000
798,837,5524,1288566000000
1851,318,2585,1291158000000
1300,409,24,1257030000000
608,10630,1356,1259622000000
1832,1106,18,1270072800000
1122,498,730,1298934000000
747,13960,24,1246399200000
1664,342,185,1230764400000
2100,8322,3510,1241128800000
396,69,195,1277935200000
1275,985,78,1241128800000
1243,860,2726,1267398000000
396,6514,3232,1272664800000
1253,184,508,1238536800000
1230,13332,7995,1262300400000
899,6453,234,1241128800000
979,5688,386,1283292000000
715,3476,2276,1214863200000
225,14629,73,1283292000000
14,573,248,1217541600000
73,91,960,1222812000000
1931,2020,508,1270072800000
1604,1583,345,1304671097054
248,292,673,1285884000000
1103,2531,81,1228086000000
1854,17128,11387,1277935200000
1082,1090,1538,1199142000000
2096,1130,512,1283292000000
734,453,661,1122847200000
637,7215,4571,1235862000000
1851,344,24,1291158000000
264,1309,187,1214863200000
264,877,17,1193871600000
40,10622,74,1214863200000
1461,3128,296,1254348000000
994,14685,79,1277935200000
578,488,839,1280613600000
812,15569,187,1246399200000
172,80,14,1262300400000
1824,2901,1210,1196463600000
941,11240,1159,1285884000000
43,84,18,1296514800000
1547,1632,9828,1209592800000
1253,299,130,1225494000000
994,1148,18,1275343200000
1191,15586,192,1204326000000
1133,424,7439,1272664800000
493,1072,134,1241128800000
1030,14837,194,1249077600000
1926,10685,130,1183240800000
387,3459,73,1235862000000
1661,1043,242,1267398000000
545,7321,306,1222812000000
862,3077,21,1249077600000
61,71,824,1249077600000
1989,15675,14,1254348000000
1861,11285,1859,1204326000000
1759,517,10875,1225494000000
408,2121,73,1238536800000
357,1122,16,1262300400000
1191,1079,25,1167606000000
63,11933,181,1298934000000
1929,972,24,1164927600000
596,1090,81,1183240800000
1202,6556,850,1217541600000
1202,1827,7802,1191189600000
47,4883,39,1280613600000
1623,2370,127,1251756000000
714,4385,74,1185919200000
1380,918,1,1275343200000
978,2746,89,1143842400000
2094,300,24,1243807200000
393,951,73,1275343200000
1086,298,24,1225494000000
1702,9347,192,1272664800000
812,2151,14,1241128800000
2099,18712,13,1262300400000
1679,487,179,1264978800000
1957,173,78,1162335600000
1662,1613,13,1249077600000
753,9819,352,1272664800000
1087,12218,84,1201820400000
1679,14121,179,1283292000000
106,2700,1274,1212271200000
101,1145,2,1296514800000
143,3426,1551,1199142000000
737,4354,73,1243807200000
1989,18032,1530,1272664800000
43,1797,78,1288566000000
747,1156,18,1259622000000
439,6899,3560,1214863200000
530,4729,18,1304603061216
1777,13185,16,1277935200000
994,7193,130,1267398000000
1004,5233,5329,1259622000000
1429,1114,1,1246399200000
943,1512,73,1285884000000
1700,162,2336,1272664800000
387,697,81,1233442800000
1730,58,39,1214863200000
545,510,2,1220220000000
1493,779,4834,1275343200000
1167,12878,7595,1230764400000
357,99,73,1254348000000
685,278,197,1228086000000
1071,292,199,1230764400000
1486,7325,130,1241128800000
1925,3362,1208,1259622000000
581,954,2377,1207000800000
1249,8309,1356,1257030000000
1860,5579,3343,1291158000000
143,566,1553,1199142000000
1832,56,1911,1275343200000
976,567,247,1233442800000
392,701,346,1298934000000
2003,14293,608,1196463600000
297,5419,81,1272664800000
581,293,24,1209592800000
1298,330,8397,1275343200000
939,5968,1006,1257030000000
1792,7795,88,1288566000000
264,227,192,1193871600000
1100,13633,7202,1270072800000
1345,13999,8796,1246399200000
1516,1024,24,1272664800000
747,10784,186,1228086000000
1938,1375,11791,1164927600000
61,2565,25,1241128800000
1171,889,511,1304702087054
994,375,315,1283292000000
1710,16186,181,1285884000000
1171,257,346,1304702075862
694,428,4938,1141167600000
1882,17338,11510,1233442800000
1219,2544,130,1177970400000
1974,1154,541,1207000800000
545,2019,49,1204326000000
205,3995,21,1262300400000
1832,2821,75,1267398000000
1380,1244,1354,1288566000000
232,4568,346,1183240800000
645,11927,292,1238536800000
1679,15575,6,1262300400000
447,1739,23,1241128800000
685,1261,4,1249077600000
140,10738,1534,1183240800000
511,229,78,1293836400000
43,13011,39,1288566000000
1832,182,662,1259622000000
49,1106,228,1267398000000
753,4807,73,1272664800000
104,730,192,1267398000000
785,159,2850,1280613600000
1618,68,10096,1172703600000
1672,126,306,1257030000000
1832,207,195,1272664800000
1854,17132,11384,1291158000000
238,4627,1019,1243807200000
2099,3823,15,1293836400000
217,962,2142,1185919200000
59,233,801,1220220000000
2044,18371,12429,1267398000000
1929,3217,2489,1146434400000
807,10228,541,1204326000000
511,229,275,1293836400000
1679,2154,738,1262300400000
2016,1226,13,1241128800000
1158,2062,7537,1243807200000
1699,329,1087,1246399200000
1056,1452,102,1283292000000
1216,190,234,1249077600000
1209,4257,306,1214863200000
1579,903,83,1185919200000
545,899,839,1212271200000
87,330,304,1272664800000
1962,8994,11944,1214863200000
190,4465,406,1201820400000
149,735,73,1233442800000
1832,689,836,1272664800000
1929,920,387,1133391600000
1380,967,184,1298934000000
209,257,130,1180648800000
1708,858,16,1130799600000
47,191,73,1280613600000
488,1813,352,1249077600000
862,3404,199,1277935200000
1380,176,386,1270072800000
1962,17900,483,1209592800000
1885,418,87,1267398000000
49,1499,720,1267398000000
926,3520,15,1212271200000
351,1034,109,1288566000000
59,1703,229,1241128800000
1445,7391,662,1207000800000
1030,4275,5,1188597600000
761,2556,5316,1199142000000
517,15245,15,1228086000000
697,10516,18,1249077600000
1423,314,167,1204326000000
1861,2482,67,1204326000000
1249,867,134,1254348000000
117,730,824,1167606000000
692,1242,724,1249077600000
264,716,195,1193871600000
2071,1430,308,1257030000000
756,2265,192,1199142000000
28,4214,481,1212271200000
1918,17613,213,1207000800000
1702,3308,73,1272664800000
743,1163,389,1212271200000
1374,72,575,1277935200000
1447,300,24,1293836400000
2096,5972,481,1283292000000
447,7031,3590,1238536800000
63,188,76,1298934000000
396,9585,18,1275343200000
387,1937,3175,1233442800000
357,1073,74,1277935200000
236,1427,85,1288566000000
747,1038,81,1264978800000
1479,1192,1539,1277935200000
1925,5963,18,1270072800000
1900,1083,735,1212271200000
1822,16874,261,1201820400000
1965,2479,103,1270072800000
90,2552,1098,1246399200000
530,993,25,1291158000000
1064,2343,7009,1293836400000
1854,17125,11392,1275343200000
73,3019,975,1214863200000
392,12164,1097,1298934000000
1249,16879,182,1249077600000
2099,4863,15,1230764400000
1894,523,24,1207000800000
492,7685,85,1235862000000
567,217,127,1212271200000
203,8348,2,1267398000000
1427,4704,199,1293836400000
1623,8696,546,1214863200000
920,8467,81,1293836400000
336,14869,87,1251756000000
1060,1237,102,1191189600000
604,8042,352,1154383200000
624,12289,850,1183240800000
1210,10324,296,1151704800000
1327,1889,8594,1217541600000
1578,288,24,1285884000000
196,9160,81,1207000800000
1605,1485,24,1277935200000
1701,2775,26,1207000800000
1064,2346,216,1293836400000
898,889,6050,1214863200000
670,1397,127,1277935200000
1348,1025,3572,1270072800000
1191,11201,34,1212271200000
1832,863,33,1272664800000
548,47,285,1222812000000
747,1518,81,1277935200000
1639,163,6900,1285884000000
544,17325,275,1272664800000
697,6181,23,1170284400000
1914,12998,78,1259622000000
1202,3280,185,1201820400000
545,2524,285,1233442800000
1801,16745,195,1217541600000
660,15995,73,1283292000000
1342,13133,83,1222812000000
61,518,27,1246399200000
966,679,6415,1251756000000
544,14560,87,1228086000000
456,3173,3682,1254348000000
1643,7431,127,1217541600000
1672,3306,73,1277935200000
2014,6959,12209,1149112800000
1028,1246,6144,1199142000000
1335,1155,8670,1235862000000
159,257,200,1277935200000
608,1513,850,1259622000000
954,1001,16,1241128800000
225,9761,376,1241128800000
1160,540,182,1188597600000
99,72,207,1246399200000
1686,1632,79,1214863200000
1635,206,81,1262300400000
1731,16364,10701,1233442800000
1465,4243,9471,1288566000000
637,8769,4582,1293836400000
1623,14878,546,1164927600000
403,6545,185,1291158000000
249,7,1,1243807200000
1941,1198,73,1207000800000
109,2363,1285,1233442800000
921,16527,70,1259622000000
1202,7821,2384,1199142000000
670,1377,79,1180648800000
1625,3070,24,1270072800000
1929,5586,18,1199142000000
1708,155,389,1130799600000
1707,868,793,1233442800000
392,1934,296,1304601229827
699,1804,192,1180648800000
1309,2716,16,1157061600000
699,1513,181,1170284400000
1678,694,3211,1288566000000
447,6161,34,1235862000000
697,3515,233,1204326000000
336,4609,389,1246399200000
1466,3795,346,1199142000000
149,1026,39,1233442800000
396,302,1445,1275343200000
236,173,185,1304690102610
549,7937,4142,1275343200000
59,81,130,1230764400000
904,3259,18,1296514800000
403,89,208,1291158000000
862,691,306,1257030000000
608,8556,1356,1267398000000
1679,505,177,1275343200000
1757,14801,306,1283292000000
1700,5914,73,1298934000000
1861,10847,79,1204326000000
14,7038,16,1217541600000
507,14453,134,1230764400000
297,7219,321,1238536800000
533,2044,130,1214863200000
1380,815,386,1277935200000
1974,646,368,1207000800000
1920,2661,206,1298934000000
62,1799,25,1259622000000
1984,7117,386,1212271200000
1887,13935,76,1243807200000
1672,1098,191,1304672876188
1914,1425,387,1257030000000
1245,1247,2752,1188597600000
297,5440,389,1270072800000
797,679,130,1304606874920
1904,205,955,1159653600000
646,8378,508,1280613600000
2019,8728,10304,1241128800000
1783,1655,527,1251756000000
1832,1377,285,1275343200000
935,39,179,1183240800000
1534,3621,127,1228086000000
645,8854,40,1238536800000
63,3744,849,1296514800000
1710,1204,741,1293836400000
558,67,234,1304603614309
494,6591,2785,1275343200000
1585,7054,824,1143842400000
1271,10754,1434,1235862000000
1329,10543,8622,1172703600000
1846,227,229,1238536800000
2047,14688,21,1191189600000
491,706,386,1233442800000
812,1440,24,1241128800000
1466,310,216,1188597600000
921,190,73,1267398000000
1283,5032,1671,1196463600000
904,8759,73,1296514800000
939,1854,73,1251756000000
11,257,167,1238536800000
1060,9779,83,1214863200000
1581,13965,1248,1209592800000
1795,296,131,1272664800000
149,310,611,1230764400000
1060,6830,1322,1212271200000
1275,945,72,1246399200000
1164,3519,187,1291158000000
9,384,144,1193871600000
1082,3057,134,1193871600000
1100,1119,7201,1270072800000
118,2949,615,1246399200000
240,306,200,1291158000000
2003,10213,545,1204326000000
699,530,4952,1214863200000
1424,159,839,1220220000000
1951,17846,11879,1230764400000
236,257,49,1259622000000
237,424,84,1249077600000
1968,198,72,1207000800000
1545,3433,275,1201820400000
110,289,1297,1254348000000
1678,89,10459,1277935200000
90,985,201,1291158000000
431,439,81,1157061600000
699,64,18,1180648800000
1486,1814,182,1241128800000
1007,469,73,1298934000000
1996,1154,159,1285884000000
430,6789,3495,1254348000000
1160,1046,2056,1188597600000
1249,10127,181,1249077600000
1974,788,356,1214863200000
567,1423,127,1209592800000
616,954,617,1241128800000
697,1836,824,1191189600000
1202,97,1680,1212271200000
439,6629,3536,1209592800000
1832,1098,78,1275343200000
1963,89,228,1246399200000
904,9629,389,1275343200000
645,4121,14,1238536800000
544,16529,33,1285884000000
1210,173,210,1191189600000
583,230,216,1193871600000
1255,6414,393,1238536800000
2014,1534,12208,1151704800000
1694,15904,18,1214863200000
1931,217,81,1270072800000
779,1104,30,1264978800000
106,12839,1273,1212271200000
1152,15247,14,1188597600000
583,2661,78,1207000800000
1926,1213,73,1183240800000
1368,486,73,1167606000000
455,2716,21,1162335600000
1455,306,24,1246399200000
1934,3552,140,1291158000000
380,18425,167,1243807200000
2018,798,12241,1280613600000
1664,12948,183,1235862000000
616,4616,134,1241128800000
1223,7781,18,1304613255306
545,306,24,1212271200000
694,859,4938,1141167600000
14,4129,16,1212271200000
994,2475,73,1291158000000
646,288,989,1293836400000
1191,18408,191,1164927600000
1672,3771,387,1277935200000
1210,14711,73,1151704800000
159,175,15,1228086000000
297,416,275,1283292000000
1152,17373,391,1207000800000
860,6830,87,1199142000000
979,206,79,1209592800000
673,3078,183,1228086000000
697,2677,34,1241128800000
1079,697,127,1272664800000
392,172,49,1283292000000
1198,300,24,1270072800000
530,4863,15,1296514800000
1038,1003,191,1230764400000
1433,6526,319,1185919200000
1249,14488,1076,1241128800000
1582,6191,1348,1191189600000
996,17365,6561,1235862000000
1718,12480,292,1291158000000
217,4397,2154,1225494000000
1700,2811,2525,1275343200000
743,1904,315,1270072800000
1973,3502,12022,1204326000000
1934,2098,130,1291158000000
1623,1861,385,1196463600000
1432,1083,25,1254348000000
847,3097,5818,1264978800000
104,6601,169,1254348000000
1757,474,625,1283292000000
1984,2623,139,1212271200000
227,543,238,1288566000000
1249,3458,134,1251756000000
58,466,781,1285884000000
1230,1743,7995,1257030000000
236,715,73,1304690128974
1358,2014,7,1246399200000
66,1881,897,1201820400000
1904,2013,4773,1122847200000
320,86,829,1141167600000
37,8,552,1214863200000
357,10314,18,1277935200000
73,2029,962,1212271200000
645,15916,4613,1241128800000
2030,6920,73,1254348000000
439,248,3541,1230764400000
1463,1956,9433,1298934000000
1200,6724,7783,1275343200000
1335,744,8670,1220220000000
1273,154,73,1201820400000
513,64,604,1257030000000
1585,4165,73,1146434400000
978,5718,6475,1143842400000
2077,4460,72,1293836400000
1350,4342,8048,1193871600000
1177,9282,7641,1222812000000
1342,812,385,1233442800000
530,618,73,1293836400000
51,503,5,1277935200000
544,2661,78,1228086000000
1759,377,210,1228086000000
1465,262,9471,1291158000000
1086,9286,268,1225494000000
455,2681,13,1162335600000
52,1539,378,1185919200000
1879,65,389,1251756000000
2099,18715,15,1259622000000
1672,11352,14,1288566000000
662,16957,4767,1228086000000
1929,1313,86,1180648800000
1974,787,308,1214863200000
1380,840,181,1280613600000
1851,1428,206,1291158000000
1679,4502,78,1264978800000
398,2537,33,1280613600000
747,2081,18,1285884000000
685,1098,33,1243807200000
1445,288,167,1207000800000
370,718,193,1238536800000
1832,88,39,1270072800000
756,7745,84,1230764400000
922,154,79,1220220000000
1427,37,12,1298934000000
1861,11004,33,1207000800000
659,5767,4721,1191189600000
1281,13637,4611,1275343200000
899,1038,6065,1238536800000
1009,190,79,1191189600000
1003,51,24,1214863200000
904,466,18,1296514800000
366,1404,1846,1304600819615
1202,3466,25,1222812000000
104,4466,1248,1267398000000
47,3281,25,1280613600000
1832,423,33,1275343200000
1183,1274,432,1214863200000
63,599,80,1296514800000
1924,8331,11733,1201820400000
927,233,187,1196463600000
1585,1116,824,1130799600000
488,961,3836,1262300400000
1630,1943,10159,1249077600000
1202,2681,18,1209592800000
364,11002,735,1298934000000
312,2523,24,1149112800000
1230,1707,14,1304702993336
549,4125,25,1275343200000
1545,9332,81,1199142000000
1702,3065,192,1277935200000
63,947,91,1296514800000
1679,7637,79,1264978800000
73,2037,957,1228086000000
697,5700,13,1246399200000
1845,14891,11327,1283292000000
1929,10243,140,1193871600000
1466,289,346,1222812000000
1191,1030,90,1177970400000
779,17515,625,1280613600000
1824,4079,84,1196463600000
1455,536,216,1230764400000
370,6291,73,1238536800000
264,17645,24,1204326000000
1929,1343,72,1133391600000
1007,3585,1368,1262300400000
579,8250,4332,1170284400000
49,1163,84,1275343200000
1079,45,127,1209592800000
447,8234,545,1238536800000
569,291,130,1243807200000
2019,3115,364,1212271200000
1711,7661,10588,1235862000000
1465,3730,9472,1262300400000
999,10042,5977,1243807200000
940,428,84,1191189600000
1243,1116,8052,1267398000000
1938,6836,11807,1175378400000
1741,1511,206,1264978800000
921,1185,180,1267398000000
1110,930,7293,1180648800000
1679,2820,1843,1264978800000
1086,733,192,1136070000000
1215,962,7916,1183240800000
628,8026,4541,1262300400000
1623,14079,130,1183240800000
1911,9228,850,1238536800000
1324,11906,194,1264978800000
843,8931,194,1264978800000
203,4166,376,1275343200000
227,289,2222,1272664800000
1171,903,346,1304702075904
1192,860,7749,1277935200000
264,1878,79,1193871600000
1996,1934,12136,1283292000000
1989,18039,13,1272664800000
1629,6957,73,1243807200000
1672,4047,130,1254348000000
337,1524,2900,1209592800000
1172,9552,544,1225494000000
1937,3747,73,1235862000000
1929,889,16,1146434400000
485,7378,14,1233442800000
1757,1377,481,1283292000000
1963,351,167,1246399200000
387,311,49,1225494000000
596,997,25,1188597600000
685,2247,197,1254348000000
1386,9043,213,1238536800000
1380,2444,25,1280613600000
714,3768,4300,1185919200000
530,12137,83,1296514800000
1007,6714,16,1277935200000
1172,955,7,1217541600000
1074,2531,73,1183240800000
1971,10775,91,1185919200000
545,10864,828,1212271200000
227,2094,79,1285884000000
228,3279,296,1170284400000
541,15586,73,1230764400000
1243,517,79,1257030000000
612,65,73,1251756000000
1782,71,185,1241128800000
1440,1432,306,1270072800000
196,154,79,1209592800000
697,5348,568,1193871600000
317,1244,247,1283292000000
955,11341,299,1296514800000
530,576,167,1293836400000
633,8464,194,1204326000000
1283,1475,8307,1228086000000
1900,4129,735,1199142000000
184,1983,1849,1293836400000
1380,182,56,1270072800000
1650,3053,2215,1170284400000
737,12482,352,1217541600000
11,455,172,1225494000000
1445,2803,24,1254348000000
1700,6141,1627,1262300400000
761,7068,1446,1225494000000
488,614,25,1251756000000
1086,12215,130,1136070000000
1669,13499,8116,1235862000000
336,1709,2885,1257030000000
280,3186,2515,1296514800000
1316,12110,8514,1214863200000
46,1037,24,1296514800000
604,4883,304,1154383200000
1486,6223,81,1241128800000
1582,827,194,1191189600000
1283,546,8314,1238536800000
692,17516,696,1275343200000
1630,154,127,1238536800000
1438,81,22,1217541600000
1895,2091,509,1298934000000
1026,10771,6766,1167606000000
1258,863,88,1275343200000
1934,10226,541,1296514800000
1138,226,543,1262300400000
737,2967,73,1217541600000
548,47,4119,1222812000000
1535,620,389,1204326000000
1623,5163,72,1185919200000
545,377,839,1207000800000
1324,2761,8565,1259622000000
646,304,4620,1277935200000
1032,583,6828,1151704800000
439,945,2349,1249077600000
544,10172,21,1280613600000
1672,72,16,1249077600000
1879,517,73,1251756000000
1914,711,210,1257030000000
1757,9262,78,1283292000000
556,3213,184,1257030000000
1082,7159,3055,1201820400000
620,8645,615,1254348000000
1625,9296,18,1270072800000
31,1063,499,1304596476408
1700,197,445,1264978800000
1202,4495,184,1214863200000
660,5045,105,1272664800000
480,159,16,1262300400000
1302,2277,5140,1220220000000
152,300,1642,1275343200000
454,10695,184,1288566000000
545,1021,18,1220220000000
1380,2062,1,1275343200000
1209,6743,447,1209592800000
459,2755,1373,1283292000000
31,55,18,1304596435658
1275,2531,79,1241128800000
229,13433,78,1246399200000
1479,3721,376,1277935200000
1861,5503,352,1204326000000
1064,4130,527,1293836400000
1965,2271,73,1277935200000
1929,8649,134,1167606000000
697,747,1492,1196463600000
753,2523,39,1272664800000
1282,1075,396,1243807200000
100,59,296,1230764400000
720,1527,91,1304605865410
35,10891,83,1293836400000
488,689,3828,1259622000000
1623,1143,82,1177970400000
1981,71,195,1188597600000
581,293,3871,1209592800000
240,1464,24,1293836400000
149,246,1627,1233442800000
1894,302,24,1204326000000
1861,16255,79,1204326000000
1234,877,74,1233442800000
709,2009,615,1285884000000
388,10855,184,1235862000000
235,821,1373,1162335600000
1364,13625,3603,1280613600000
1032,5660,830,1130799600000
62,1112,56,1257030000000
1978,220,6529,1277935200000
297,429,195,1264978800000
586,8322,3510,1241128800000
1060,1110,424,1191189600000
2017,84,39,1283292000000
450,1412,191,1214863200000
1778,432,1447,1199142000000
1444,768,1079,1212271200000
240,1379,195,1288566000000
697,8513,1834,1167606000000
